sample	seedcat	seed	cof	site	mus	bar	obs	rumbo	rumbcat	pool	abseed	abper	obs1	obs2	obs3	obs4	or1	or2	or3	or4	or5	long	alt	potseed	potmus	potper	pendiente
1802	1	0	15043	53	10	0	4	16	2	25	3	3	0	0	0	1	0	1	0	0	0	14	3.66	20	18.5	13.5	0.18
1803	1	1	15043	53	0	0	4	16	2	25	3	3	0	0	0	1	0	1	0	0	0	14.5	3.75	20	18.5	13.5	0.20
1804	2	10	15043	53	10	5	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	15	3.85	20	18.5	13.5	0.18
1805	1	5	15043	53	10	5	4	16	2	25	3	3	0	0	0	1	0	1	0	0	0	15.5	3.94	20	18.5	13.5	0.20
1806	1	5	15043	53	5	0	1	16	2	25	3	3	1	0	0	0	0	1	0	0	0	16	4.04	20	18.5	13.5	0.18
1807	1	0	15043	53	5	0	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	16.5	4.13	20	18.5	13.5	0.18
1808	2	10	15043	53	10	5	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	17	4.22	20	18.5	13.5	0.20
1809	2	10	15043	53	0	0	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	17.5	4.32	20	18.5	13.5	0.18
1810	1	0	15043	53	0	0	1	16	2	25	3	3	1	0	0	0	0	1	0	0	0	18	4.41	20	18.5	13.5	0.04
1811	2	10	15043	53	5	0	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	18.5	4.43	20	18.5	13.5	0.02
1812	1	0	15043	53	5	0	4	16	2	25	3	3	0	0	0	1	0	1	0	0	0	19	4.44	20	18.5	13.5	0.04
1813	1	5	15043	53	5	0	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	19.5	4.46	20	18.5	13.5	0.04
1814	1	0	15043	53	5	0	1	16	2	25	3	3	1	0	0	0	0	1	0	0	0	20	4.48	20	18.5	13.5	0.02
1815	1	0	15043	53	0	0	1	16	2	25	3	3	1	0	0	0	0	1	0	0	0	20.5	4.49	20	18.5	13.5	0.04
1816	1	5	15043	53	5	0	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	21	4.51	20	18.5	13.5	0.04
1817	1	0	15043	53	5	0	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	21.5	4.53	20	18.5	13.5	0.02
1818	1	0	15043	53	0	0	1	16	2	25	3	3	1	0	0	0	0	1	0	0	0	22	4.54	20	18.5	13.5	0.04
1819	1	0	15043	53	10	0	2	16	2	25	3	3	0	1	0	0	0	1	0	0	0	22.5	4.56	20	18.5	13.5	0.04
1820	1	0	15043	53	5	0	1	16	2	25	3	3	1	0	0	0	0	1	0	0	0	23	4.58	20	18.5	13.5	0.02
1821	1	0	15043	53	1	0	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	23.5	4.59	20	18.5	13.5	0.04
1822	1	0	15043	53	0	0	1	16	2	25	3	3	1	0	0	0	0	1	0	0	0	24	4.61	20	18.5	13.5	0.14
1823	1	0	15043	53	1	0	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	24.5	4.68	20	18.5	13.5	0.12
1824	1	0	15043	53	0	0	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	25	4.74	20	18.5	13.5	0.12
1825	1	0	15043	53	0	0	3	16	2	25	3	3	0	0	1	0	0	1	0	0	0	25.5	4.81	20	18.5	13.5	0.12
1826	1	0	15043	54	0	0	1	10	2	5	3	3	1	0	0	0	0	1	0	0	0	0	0.63	10	8.5	10	0.24
1827	1	0	15043	54	0	0	1	10	2	5	3	3	1	0	0	0	0	1	0	0	0	0.5	0.75	10	8.5	10	0.24
1828	1	0	15043	54	0	0	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	1	0.87	10	8.5	10	0.22
1829	1	0	15043	54	0	0	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	1.5	0.98	10	8.5	10	0.24
1830	1	0	15043	54	0	0	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	2	1.1	10	8.5	10	0.24
1831	1	0	15043	54	0	0	4	10	2	5	3	3	0	0	0	1	0	1	0	0	0	2.5	1.22	10	8.5	10	0.24
1832	1	0	15043	54	0	0	4	10	2	5	3	3	0	0	0	1	0	1	0	0	0	3	1.34	10	8.5	10	0.24
1833	1	0	15043	54	0	0	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	3.5	1.46	10	8.5	10	0.24
1834	1	5	15043	54	0	5	4	10	2	5	3	3	0	0	0	1	0	1	0	0	0	4	1.58	10	8.5	10	0.22
1835	2	10	15043	54	0	0	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	4.5	1.69	10	8.5	10	0.24
1836	1	5	15043	54	0	10	4	10	2	5	3	3	0	0	0	1	0	1	0	0	0	5	1.81	10	8.5	10	0.24
1837	1	0	15043	54	0	5	4	10	2	5	3	3	0	0	0	1	0	1	0	0	0	5.5	1.93	10	8.5	10	0.60
1838	2	10	15043	54	0	15	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	6	2.23	10	8.5	10	0.60
1839	1	5	15043	54	0	15	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	6.5	2.53	10	8.5	10	0.60
1840	1	5	15043	54	0	10	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	7	2.83	10	8.5	10	0.12
1841	2	10	15043	54	5	5	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	7.5	2.89	10	8.5	10	0.12
1842	2	15	15043	54	5	5	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	8	2.95	10	8.5	10	0.12
1843	2	10	15043	54	15	10	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	8.5	3.01	10	8.5	10	0.12
1844	2	15	15043	54	5	5	1	10	2	5	3	3	1	0	0	0	0	1	0	0	0	9	3.07	10	8.5	10	0.12
1845	2	25	15043	54	10	0	1	10	2	5	3	3	1	0	0	0	0	1	0	0	0	9.5	3.13	10	8.5	10	0.12
1846	2	15	15043	54	5	0	1	10	2	5	3	3	1	0	0	0	0	1	0	0	0	10	3.19	10	8.5	10	0.12
1847	2	10	15043	54	15	0	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	10.5	3.25	10	8.5	10	0.12
1848	2	20	15043	54	10	0	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	11	3.31	10	8.5	10	0.12
1849	2	10	15043	54	15	0	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	11.5	3.37	10	8.5	10	0.12
1850	2	10	15043	54	15	1	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	12	3.43	10	8.5	10	0.12
1851	2	10	15043	54	0	0	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	12.5	3.49	10	8.5	10	0.12
1852	1	0	15043	54	0	0	1	10	2	5	3	3	1	0	0	0	0	1	0	0	0	13	3.55	10	8.5	10	0.12
1853	1	0	15043	54	0	0	1	10	2	5	3	3	1	0	0	0	0	1	0	0	0	13.5	3.61	10	8.5	10	0.12
1854	1	1	15043	54	1	0	3	10	2	5	3	3	0	0	1	0	0	1	0	0	0	14	3.67	10	8.5	10	0.12
1855	1	0	15043	54	0	0	1	10	2	5	3	3	1	0	0	0	0	1	0	0	0	14.5	3.73	10	8.5	10	0.12
1856	1	0	15043	55	0	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	0	0.7	4.5	4.5	3	0.80
1857	1	0	15043	55	0	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	0.5	1.1	4.5	4.5	3	0.80
1858	1	0	15043	55	0	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	1	1.5	4.5	4.5	3	0.80
1859	1	0	15043	55	0	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	1.5	1.9	4.5	4.5	3	0.80
1860	1	5	15043	55	0	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	2	2.3	4.5	4.5	3	0.66
1861	2	10	15043	55	0	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	2.5	2.63	4.5	4.5	3	0.68
1862	2	10	15043	55	5	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	3	2.97	4.5	4.5	3	0.66
1863	2	10	15043	55	5	5	3	66	2	5	2	2	0	0	1	0	0	1	0	0	0	3.5	3.3	4.5	4.5	3	0.66
1864	2	15	15043	55	10	5	3	66	2	5	2	2	0	0	1	0	0	1	0	0	0	4	3.63	4.5	4.5	3	0.68
1865	2	10	15043	55	10	0	3	66	2	5	2	2	0	0	1	0	0	1	0	0	0	4.5	3.97	4.5	4.5	3	0.66
1866	1	5	15043	55	5	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	5	4.3	4.5	4.5	3	0.84
1867	1	0	15043	55	0	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	5.5	4.72	4.5	4.5	3	0.82
1868	1	0	15043	55	5	0	3	66	2	5	2	2	0	0	1	0	0	1	0	0	0	6	5.13	4.5	4.5	3	0.84
1869	1	0	15043	55	0	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	6.5	5.55	4.5	4.5	3	0.84
1870	1	0	15043	55	0	0	3	66	2	5	2	2	0	0	1	0	0	1	0	0	0	7	5.97	4.5	4.5	3	0.82
1871	1	0	15043	55	0	0	3	66	2	5	2	2	0	0	1	0	0	1	0	0	0	7.5	6.38	4.5	4.5	3	0.84
1872	1	0	15043	55	0	0	1	66	2	5	2	2	1	0	0	0	0	1	0	0	0	8	6.8	4.5	4.5	3	0.84
1873	1	0	15043	56	0	0	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	0	0.5	12	12.5	12	0.84
1874	1	0	15043	56	0	10	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	0.5	0.92	12	12.5	12	0.82
1875	1	0	15043	56	0	10	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	1	1.33	12	12.5	12	0.84
1876	2	10	15043	56	0	20	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	1.5	1.75	12	12.5	12	0.84
1877	1	0	15043	56	0	10	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	2	2.17	12	12.5	12	0.82
1878	2	20	15043	56	5	20	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	2.5	2.58	12	12.5	12	0.84
1879	2	25	15043	56	5	10	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	3	3	12	12.5	12	0.66
1880	2	15	15043	56	5	40	3	345	5	5	3	4	0	0	1	0	0	0	0	0	1	3.5	3.33	12	12.5	12	0.68
1881	2	15	15043	56	0	50	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	4	3.67	12	12.5	12	0.66
1882	2	15	15043	56	5	75	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	4.5	4	12	12.5	12	-0.60
1883	2	10	15043	56	15	10	4	345	5	5	3	4	0	0	0	1	0	0	0	0	1	5	3.7	12	12.5	12	0.40
1884	1	5	15043	56	5	85	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	5.5	3.9	12	12.5	12	0.40
1885	2	20	15043	56	5	5	3	345	5	5	3	4	0	0	1	0	0	0	0	0	1	6	4.1	12	12.5	12	0.40
1886	3	30	15043	56	15	1	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	6.5	4.3	12	12.5	12	-0.18
1887	2	15	15043	56	10	10	3	345	5	5	3	4	0	0	1	0	0	0	0	0	1	7	4.21	12	12.5	12	-0.16
1888	2	25	15043	56	20	5	3	345	5	5	3	4	0	0	1	0	0	0	0	0	1	7.5	4.13	12	12.5	12	-0.18
1889	2	10	15043	56	40	0	2	345	5	5	3	4	0	1	0	0	0	0	0	0	1	8	4.04	12	12.5	12	-0.16
1890	2	10	15043	56	10	25	3	345	5	5	3	4	0	0	1	0	0	0	0	0	1	8.5	3.96	12	12.5	12	-0.18
1891	2	15	15043	56	15	15	3	345	5	5	3	4	0	0	1	0	0	0	0	0	1	9	3.87	12	12.5	12	-0.16
1892	2	15	15043	56	15	50	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	9.5	3.79	12	12.5	12	-0.18
1893	1	5	15043	56	30	0	4	345	5	5	3	4	0	0	0	1	0	0	0	0	1	10	3.7	12	12.5	12	0.82
1894	2	20	15043	56	10	45	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	10.5	4.11	12	12.5	12	0.82
1895	2	10	15043	56	10	0	3	345	5	5	3	4	0	0	1	0	0	0	0	0	1	11	4.52	12	12.5	12	0.82
1896	2	10	15043	56	0	0	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	11.5	4.93	12	12.5	12	0.82
1897	1	5	15043	56	0	0	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	12	5.34	12	12.5	12	0.82
1898	1	1	15043	56	0	0	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	12.5	5.75	12	12.5	12	0.82
1899	1	0	15043	56	0	0	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	13	6.16	12	12.5	12	0.82
1900	1	0	15043	56	0	0	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	13.5	6.57	12	12.5	12	0.82
1901	1	0	15043	56	0	0	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	14	6.98	12	12.5	12	0.82
1902	1	0	15043	56	5	0	1	345	5	5	3	4	1	0	0	0	0	0	0	0	1	14.5	7.39	12	12.5	12	0.84
1903	1	0	15043	56	15	0	3	345	5	5	3	4	0	0	1	0	0	0	0	0	1	15	7.8	12	12.5	12	0.84
1904	1	0	15019	57	0	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	0	0.5	15	15	6	1.00
1905	1	0	15019	57	0	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	0.5	1	15	15	6	1.00
1906	1	0	15019	57	0	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	1	1.5	15	15	6	0.40
1907	1	0	15019	57	0	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	1.5	1.7	15	15	6	0.00
1908	1	0	15019	57	0	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	2	1.7	15	15	6	0.80
1909	2	10	15019	57	0	1	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	2.5	2.1	15	15	6	1.00
1910	1	5	15019	57	0	5	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	3	2.6	15	15	6	0.80
1911	2	10	15019	57	0	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	3.5	3	15	15	6	0.20
1912	1	5	15019	57	0	0	4	50	2	15	2	1	0	0	0	1	0	1	0	0	0	4	3.1	15	15	6	-0.40
1913	2	10	15019	57	0	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	4.5	2.9	15	15	6	-0.40
1914	1	5	15019	57	0	0	2	50	2	15	2	1	0	1	0	0	0	1	0	0	0	5	2.7	15	15	6	0.20
1915	2	15	15019	57	10	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	5.5	2.8	15	15	6	0.00
1916	2	10	15019	57	5	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	6	2.8	15	15	6	0.20
1917	2	15	15019	57	10	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	6.5	2.9	15	15	6	0.00
1918	2	10	15019	57	0	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	7	2.9	15	15	6	0.20
1919	1	0	15019	57	0	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	7.5	3	15	15	6	-0.80
1920	1	0	15019	57	0	0	2	50	2	15	2	1	0	1	0	0	0	1	0	0	0	8	2.6	15	15	6	0.00
1921	2	10	15019	57	5	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	8.5	2.6	15	15	6	0.20
1922	2	15	15019	57	5	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	9	2.7	15	15	6	0.00
1923	2	15	15019	57	10	0	2	50	2	15	2	1	0	1	0	0	0	1	0	0	0	9.5	2.7	15	15	6	0.00
1924	2	15	15019	57	10	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	10	2.7	15	15	6	0.00
1925	3	30	15019	57	20	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	10.5	2.7	15	15	6	0.20
1926	2	20	15019	57	15	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	11	2.8	15	15	6	0.00
1927	3	35	15019	57	25	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	11.5	2.8	15	15	6	0.00
1928	2	15	15019	57	5	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	12	2.8	15	15	6	0.20
1929	2	15	15019	57	10	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	12.5	2.9	15	15	6	0.00
1930	2	15	15019	57	10	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	13	2.9	15	15	6	0.00
1931	2	15	15019	57	10	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	13.5	2.9	15	15	6	0.00
1932	2	20	15019	57	10	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	14	2.9	15	15	6	0.20
1933	2	25	15019	57	15	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	14.5	3	15	15	6	0.00
1934	2	10	15019	57	5	0	2	50	2	15	2	1	0	1	0	0	0	1	0	0	0	15	3	15	15	6	0.00
1935	2	10	15019	57	5	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	15.5	3	15	15	6	0.00
1936	2	10	15019	57	0	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	16	3	15	15	6	0.20
1937	2	10	15019	57	5	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	16.5	3.1	15	15	6	0.00
1938	2	10	15019	57	5	0	3	50	2	15	2	1	0	0	1	0	0	1	0	0	0	17	3.1	15	15	6	0.00
1939	1	5	15019	57	0	0	1	50	2	15	2	1	1	0	0	0	0	1	0	0	0	17.5	3.1	15	15	6	0.00
1940	1	0	15019	58	0	0	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	0	0.5	11	10.5	10.5	0.80
1941	1	0	15019	58	0	0	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	0.5	0.9	11	10.5	10.5	0.80
1942	2	10	15019	58	0	80	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	1	1.3	11	10.5	10.5	0.80
1943	2	10	15019	58	5	40	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	1.5	1.7	11	10.5	10.5	0.80
1944	2	20	15019	58	20	30	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	2	2.1	11	10.5	10.5	0.80
1945	1	5	15019	58	25	60	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	2.5	2.5	11	10.5	10.5	-0.30
1946	2	10	15019	58	20	5	3	311	5	15	4	4	0	0	1	0	0	0	0	0	1	3	2.35	11	10.5	10.5	-0.30
1947	1	0	15019	58	10	0	2	311	5	15	4	4	0	1	0	0	0	0	0	0	1	3.5	2.2	11	10.5	10.5	0.22
1948	2	10	15019	58	15	50	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	4	2.31	11	10.5	10.5	0.22
1949	2	10	15019	58	25	30	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	4.5	2.42	11	10.5	10.5	0.22
1950	2	10	15019	58	15	25	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	5	2.53	11	10.5	10.5	0.22
1951	2	10	15019	58	15	15	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	5.5	2.64	11	10.5	10.5	0.24
1952	1	5	15019	58	10	35	3	311	5	15	4	4	0	0	1	0	0	0	0	0	1	6	2.76	11	10.5	10.5	0.22
1953	2	15	15019	58	0	10	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	6.5	2.87	11	10.5	10.5	0.22
1954	2	25	15019	58	15	0	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	7	2.98	11	10.5	10.5	0.22
1955	1	0	15019	58	0	5	3	311	5	15	4	4	0	0	1	0	0	0	0	0	1	7.5	3.09	11	10.5	10.5	0.22
1956	2	15	15019	58	5	40	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	8	3.2	11	10.5	10.5	0.22
1957	2	10	15019	58	5	20	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	8.5	3.31	11	10.5	10.5	0.22
1958	2	20	15019	58	5	10	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	9	3.42	11	10.5	10.5	0.22
1959	2	15	15019	58	10	5	3	311	5	15	4	4	0	0	1	0	0	0	0	0	1	9.5	3.53	11	10.5	10.5	0.22
1960	1	5	15019	58	5	50	4	311	5	15	4	4	0	0	0	1	0	0	0	0	1	10	3.64	11	10.5	10.5	0.24
1961	1	0	15019	58	5	0	4	311	5	15	4	4	0	0	0	1	0	0	0	0	1	10.5	3.76	11	10.5	10.5	0.22
1962	1	5	15019	58	0	0	2	311	5	15	4	4	0	1	0	0	0	0	0	0	1	11	3.87	11	10.5	10.5	0.22
1963	2	20	15019	58	0	0	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	11.5	3.98	11	10.5	10.5	0.22
1964	2	10	15019	58	0	0	3	311	5	15	4	4	0	0	1	0	0	0	0	0	1	12	4.09	11	10.5	10.5	0.22
1965	1	0	15019	58	0	0	1	311	5	15	4	4	1	0	0	0	0	0	0	0	1	12.5	4.2	11	10.5	10.5	0.22
1966	1	0	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	0	0.5	14.5	12.5	8	0.80
1967	1	0	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	0.5	0.9	14.5	12.5	8	0.80
1968	1	0	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	1	1.3	14.5	12.5	8	0.80
1969	1	0	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	1.5	1.7	14.5	12.5	8	0.80
1970	1	0	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	2	2.1	14.5	12.5	8	0.80
1971	1	0	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	2.5	2.5	14.5	12.5	8	0.16
1972	1	0	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	3	2.58	14.5	12.5	8	0.16
1973	1	0	15041	59	0	0	4	2	2	15	4	3	0	0	0	1	0	1	0	0	0	3.5	2.66	14.5	12.5	8	0.18
1974	1	0	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	4	2.75	14.5	12.5	8	0.16
1975	2	20	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	4.5	2.83	14.5	12.5	8	0.16
1976	2	10	15041	59	0	0	4	2	2	15	4	3	0	0	0	1	0	1	0	0	0	5	2.91	14.5	12.5	8	0.16
1977	2	15	15041	59	0	0	2	2	2	15	4	3	0	1	0	0	0	1	0	0	0	5.5	2.99	14.5	12.5	8	0.16
1978	1	5	15041	59	1	0	4	2	2	15	4	3	0	0	0	1	0	1	0	0	0	6	3.07	14.5	12.5	8	0.16
1979	2	15	15041	59	5	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	6.5	3.15	14.5	12.5	8	0.18
1980	2	20	15041	59	0	0	3	2	2	15	4	3	0	0	1	0	0	1	0	0	0	7	3.24	14.5	12.5	8	0.16
1981	2	25	15041	59	0	0	3	2	2	15	4	3	0	0	1	0	0	1	0	0	0	7.5	3.32	14.5	12.5	8	0.16
1982	3	30	15041	59	0	0	3	2	2	15	4	3	0	0	1	0	0	1	0	0	0	8	3.4	14.5	12.5	8	0.46
1983	1	5	15041	59	1	5	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	8.5	3.63	14.5	12.5	8	0.48
1984	2	10	15041	59	5	5	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	9	3.87	14.5	12.5	8	0.46
1985	2	10	15041	59	5	0	3	2	2	15	4	3	0	0	1	0	0	1	0	0	0	9.5	4.1	14.5	12.5	8	-0.60
1986	1	5	15041	59	15	10	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	10	3.8	14.5	12.5	8	-0.60
1987	1	1	15041	59	5	0	2	2	2	15	4	3	0	1	0	0	0	1	0	0	0	10.5	3.5	14.5	12.5	8	0.14
1988	2	25	15041	59	20	5	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	11	3.57	14.5	12.5	8	0.16
1989	3	30	15041	59	10	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	11.5	3.65	14.5	12.5	8	0.14
1990	2	20	15041	59	15	0	3	2	2	15	4	3	0	0	1	0	0	1	0	0	0	12	3.72	14.5	12.5	8	0.14
1991	2	10	15041	59	5	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	12.5	3.79	14.5	12.5	8	0.16
1992	2	15	15041	59	5	0	3	2	2	15	4	3	0	0	1	0	0	1	0	0	0	13	3.87	14.5	12.5	8	0.14
1993	1	0	15041	59	5	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	13.5	3.94	14.5	12.5	8	0.14
1994	1	0	15041	59	1	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	14	4.01	14.5	12.5	8	0.16
1995	1	5	15041	59	1	0	3	2	2	15	4	3	0	0	1	0	0	1	0	0	0	14.5	4.09	14.5	12.5	8	0.14
1996	1	1	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	15	4.16	14.5	12.5	8	0.14
1997	1	0	15041	59	0	0	3	2	2	15	4	3	0	0	1	0	0	1	0	0	0	15.5	4.23	14.5	12.5	8	0.16
1998	2	10	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	16	4.31	14.5	12.5	8	0.14
1999	1	5	15041	59	5	0	3	2	2	15	4	3	0	0	1	0	0	1	0	0	0	16.5	4.38	14.5	12.5	8	0.14
2000	1	5	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	17	4.45	14.5	12.5	8	0.16
2001	1	5	15041	59	5	0	3	2	2	15	4	3	0	0	1	0	0	1	0	0	0	17.5	4.53	14.5	12.5	8	0.14
2002	1	0	15041	59	0	0	1	2	2	15	4	3	1	0	0	0	0	1	0	0	0	18	4.6	14.5	12.5	8	0.14
2003	1	0	15041	60	0	0	1	26	2	5	2	3	1	0	0	0	0	1	0	0	0	0	0.5	10	8	7.5	0.40
2004	1	0	15041	60	0	0	1	26	2	5	2	3	1	0	0	0	0	1	0	0	0	0.5	0.7	10	8	7.5	0.40
2005	1	0	15041	60	0	0	1	26	2	5	2	3	1	0	0	0	0	1	0	0	0	1	0.9	10	8	7.5	0.40
2006	1	0	15041	60	0	0	1	26	2	5	2	3	1	0	0	0	0	1	0	0	0	1.5	1.1	10	8	7.5	0.40
2007	1	0	15041	60	0	0	1	26	2	5	2	3	1	0	0	0	0	1	0	0	0	2	1.3	10	8	7.5	0.40
2008	1	0	15041	60	0	0	1	26	2	5	2	3	1	0	0	0	0	1	0	0	0	2.5	1.5	10	8	7.5	0.40
2009	1	0	15041	60	0	0	1	26	2	5	2	3	1	0	0	0	0	1	0	0	0	3	1.7	10	8	7.5	0.40
2010	1	0	15041	60	0	0	1	26	2	5	2	3	1	0	0	0	0	1	0	0	0	3.5	1.9	10	8	7.5	0.40
2011	2	10	15041	60	0	0	1	26	2	5	2	3	1	0	0	0	0	1	0	0	0	4	2.1	10	8	7.5	0.40
2012	1	5	15041	60	0	10	1	26	2	5	2	3	1	0	0	0	0	1	0	0	0	4.5	2.3	10	8	7.5	0.40
